taxonID,nameID,accordingToID,status,referenceID,remarks
4992,4997,,synonym,,
4992,4998,,synonym,,"A junior subjective synonym of Ephysteris Meyrick, 1908 (Karsholt & Sattler 1998: 36)."
5001,5002,,synonym,,
5004,5005,,synonym,,
5004,5006,,synonym,,"A junior subjective synonym of Aristotelia aulacopis Meyrick, 1923 (Povolný 1989d: 164 (Opacopsis))."
5004,5007,,synonym,,"A junior subjective synonym of Aristotelia aulacopis Meyrick, 1923 (Povolný 1981c: 380 (Ephysteris (Opacopsis))."
5008,5009,,synonym,,
5010,5011,,synonym,,An incorrect subsequent spelling of Ephysteris brachyptera Karsholt & Sattler.
5014,5015,,synonym,,
5016,5017,,synonym,,
5019,5020,,synonym,,
5019,5021,,synonym,,"A junior subjective synonym of Gelechia deserticolella Staudinger, 1871 (Povolný 1968a: 5 (Ephysteris (Opacopsis)))."
5019,5022,,synonym,,"A junior subjective synonym of Gelechia deserticolella Staudinger, 1871 (Huemer & Karsholt 2010a: 211 (Ephysteris))."
5023,5024,,synonym,,
5023,5025,,synonym,,"A junior subjective synonym of Gelechia diminutella Zeller, 1847 (Povolný 1981c: 381 (Ephysteris (Opacopsis))."
5023,5026,,synonym,,"A junior subjective synonym of Gelechia diminutella Zeller, 1847 (Huemer & Karsholt 2010a: 215 (Ephysteris))."
5023,5027,,synonym,,"A junior subjective synonym of Gelechia diminutella Zeller, 1847 (Huemer & Karsholt 2010a: 215 (Ephysteris))."
5023,5028,,synonym,,"A junior subjective synonym of Gelechia diminutella Zeller, 1847 (Huemer & Karsholt 2010a: 215 (Ephysteris))."
5029,5030,,synonym,,
5032,5033,,synonym,,
5037,5038,,synonym,,
5039,5040,,synonym,,
5041,5042,,synonym,,
5041,5043,,synonym,,"A junior subjective synonym of Lita insulella Heinemann, 1870 (Huemer & Karsholt 2010a: 213 (Ephysteris))."
5041,5044,,synonym,,"A junior subjective synonym of Lita insulella Heinemann, 1870 (Huemer & Karsholt 2010a: 213 (Ephysteris))."
5045,5046,,synonym,,
5045,5047,,synonym,,An unavailable infrasubspecific name.
5045,5048,,synonym,,An incorrect subsequent spelling of Doryphora praticolella Christoph.
5049,5050,,synonym,,
5049,5051,,synonym,,"A junior subjective synonym of Gelechia (Brachmia) artemisiella var. inustella Zeller, 1839 (Povolný 1964c: 346 (Ephysteris (Opacopsis))."
5052,5053,,synonym,,
5054,5055,,synonym,,
5056,5057,,synonym,,
5060,5061,,synonym,,
5060,5062,,synonym,,"A junior subjective synonym of Aristotelia leptocentra Meyrick, 1912 (Povolný 1989d: 164 (Opacopsis))."
5066,5067,,synonym,,
5068,5069,,synonym,,
5070,5071,,synonym,,
5072,5073,,synonym,,"A junior subjective synonym of Ephysteris (Opacopsis) olympica Povolný, 1968 (Huemer & Karsholt 2010a: 218 (Ephysteris))."
5074,5075,,synonym,,
5076,5077,,synonym,,
5078,5079,,synonym,,
5080,5081,,synonym,,
5080,5082,,synonym,,
5080,5083,,synonym,,"A junior subjective synonym of Gelechia promptella Staudinger, 1859 (Povolný 1964d: 433 (Ephysteris))."
5080,5084,,synonym,,"A junior subjective synonym of Gelechia promptella Staudinger, 1859 (Sattler 1992: 110 (Ephysteris)."
5080,5085,,synonym,,"A junior subjective synonym of Gelechia promptella Staudinger, 1859 (Povolný 1964d: 433 (Ephysteris))."
5080,5086,,synonym,,"A junior subjective synonym of Gelechia promptella Staudinger, 1859 (Povolný 1964a: 57 (Ephysteris))."
5080,5087,,synonym,,"A junior subjective synonym of Ephysteris chersaea Meyrick, 1908 (Meyrick 1918a: 131 (Ephysteris))."
5080,5088,,synonym,,
5080,5089,,synonym,,"A junior subjective synonym of Gelechia promptella Staudinger, 1859 (Povolný 1964a: 57 (Ephysteris))."
5080,5090,,synonym,,"A junior subjective synonym of Gelechia promptella Staudinger, 1859 (Povolný 1964d: 433 (Ephysteris))."
5080,5091,,synonym,,An incorrect subsequent spelling of Phthorimaea fanatica Meyrick.
5080,5092,,synonym,,"A junior subjective synonym of Gelechia promptella Staudinger, 1859 (Edwards 1996: 112 (Ephysteris))."
5095,5096,,synonym,,
5098,5099,,synonym,,
5100,5101,,synonym,,
5102,5103,,synonym,,
5102,5104,,synonym,,"A junior subjective synonym of Phtyorimaea silignitis Turner, 1919 (Edwards 1996: 112 (Ephysteris))."
5105,5106,,synonym,,
5105,5107,,synonym,,"A junior subjective synonym of Aristotelia sirota Meyrick, 1908 (Janse 1950: 111, 116 (Aristotelia))."
5110,5111,,synonym,,
5110,5112,,synonym,,An incorrect subsequent spelling of Phthorimaea subcaerulea Meyrick.
5110,5113,,synonym,,An incorrect subsequent spelling of Phthorimaea subcaerulea Meyrick.
5114,5115,,synonym,,
5116,5117,,synonym,,
5118,5119,,synonym,,
5121,5122,,synonym,,
5127,5128,,synonym,,An unavailable infrasubspecific name.
5137,5138,,synonym,,
5137,5139,,synonym,,"A junior subjective synonym of Gelechia catalinella Busck, 1907 (Busck 1939a: 581, 583, 587 (Epilechia))."
5140,5141,,synonym,,
5145,5146,,synonym,,"A junior subjective synonym of Epiphthora Meyrick, 1888 (Meyrick 1904: 260), Apatetris Staudinger, 1879 (Meyrick 1925c: 22), Epiphthora Meyrick, 1888 (Edwards 1996: 113)."
5150,5151,,synonym,,
5154,5155,,synonym,,
5156,5157,,synonym,,
5161,5162,,synonym,,
5165,5166,,synonym,,
5173,5174,,synonym,,"A junior subjective synonym of Epiphthora melanombra Meyrick, 1888 (Meyrick 1923: 165 (Apatetris)."
5175,5176,,synonym,,"A junior subjective synonym of Epiphthora miarodes Meyrick, 1904 (Meyrick 1925c: 23 (Apatetris))."
5179,5180,,synonym,,
5198,5199,,synonym,,
5198,5200,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Busck, 1903c."
5202,5203,,synonym,,
5205,5206,,synonym,,
5207,5208,,synonym,,
5209,5210,,synonym,,
5211,5212,,synonym,,
5213,5214,,synonym,,"A junior homonym of Atoponeura Szépligeti, 1905 (Hymenoptera) and a senior subjective synonym of Eunomarcha Meyrick, 1923 (Meyrick 1926: 270), which is available as a subjective replacement name."
5215,5216,,synonym,,
5215,5217,,synonym,,"A junior subjective synonym of Atoponeura violacea Busck, 1914 (Meyrick 1926: 270 (Eunomarcha)."
5225,5226,,synonym,,
5230,5231,,synonym,,
5242,5243,,synonym,,
5249,5250,,synonym,,"A junior subjective synonym of Eustalodes anthivora Clarke, 1954 (LepIndex (Eustalodes))."
5249,5251,,synonym,,An incorrect subsequent spelling of Anarsia achrasella Bradley.
5254,5255,,synonym,,
5258,5259,,synonym,,
5262,5263,,synonym,,
5264,5265,,synonym,,"A junior subjective synonym of Exoteleia Wallengren, 1881 (Meyrick 1925c: 59)."
5264,5266,,synonym,,"A junior homonym of Heringia Rondani 1856 (Diptera) and a junior objective synonym of Exoteleia Wallengren, 1881."
5264,5267,,synonym,,"An unnecessary objective replacement name for Heringia Spuler, 1910, a junior homonym, and a junior objective synonym of Exoteleia Wallengren, 1881."
5264,5268,,synonym,,An incorrect subsequent spelling of Heringiola Strand.
5271,5272,,synonym,,
5274,5275,,synonym,,
5274,5276,,synonym,,"An unnecessary objective replacement name for Phalaena (Tinea) dodecella Linnaeus, 1758."
5274,5277,,synonym,,"A junior subjective synonym of Phalaena (Tinea) dodecella Linnaeus, 1758 ( ()). Vives, Leraut?"
5274,5278,,synonym,,"An unjustified emendation of Phalaena (Tinea) dodecella Linnaeus, 1758."
5274,5279,,synonym,,"A junior subjective synonym of Phalaena (Tinea) dodecella Linnaeus, 1758 (Douglas 1849: 176 (Gelechia))."
5274,5280,,synonym,,"A junior subjective synonym of Phalaena (Tinea) dodecella Linnaeus, 1758 (Zeller 1839b: 335 (Gelechia))."
5274,5281,,synonym,,"A junior subjective synonym of Phalaena (Tinea) dodecella Linnaeus, 1758 (Wocke 1861: 114 (Gelechia))."
5282,5283,,synonym,,
5285,5286,,synonym,,
5287,5288,,synonym,,
5287,5289,,synonym,,"A junior subjective synonym of Gelechia succinctella Zeller, 1872 (Huemer & Karsholt 1999: 42 (Exoteleia))."
5291,5292,,synonym,,
5291,5293,,synonym,,"A junior primary homonym and a junior subjective synonym of Gelechia inaequalis Busck, 1910 (Busck 1939a: 577, 584 (Bryotropha))."
5291,5294,,synonym,,"An unnecessary objective replacement name for Gelechia inaequalis Walsingham, 1911, which is a junior primary homonym, but at the same time also a junior subjective synonym, of Gelechia inaequalis Busck, 1910 (Busck 1939a: 577, 584 (Bryotropha))."
5291,5295,,synonym,,"A junior subjective synonym of Gelechia inaequalis Busck, 1910 (Hodges 1983: 24 (Faculta))."
5296,5297,,synonym,,
5298,5299,,synonym,,
5307,5308,,synonym,,An incorrect subsequent spelling of Faristenia geminisignella Ponomarenko.
5320,5321,,synonym,,"A junior subjective synonym of Faristenia omelkoi Ponomarenko, 1991 (Park & Ponomarenko 1996c: 345 (Faristenia))."
5323,5324,,synonym,,
5325,5326,,synonym,,
5327,5328,,synonym,,
5329,5330,,synonym,,An incorrect subsequent spelling of Faristenia quercivora Ponomarenko.
5332,5333,,synonym,,An incorrect subsequent spelling of Faristenia ussuriella Ponomarenko.
5336,5337,,synonym,,
5338,5339,,synonym,,
5338,5340,,synonym,,"A junior subjective synonym of Depressaria bimaculella Chambers, 1872 (Busck [1903a]: 511 (Gelechia))."
5338,5341,,synonym,,"A junior subjective synonym of Depressaria bimaculella Chambers, 1872 (Busck [1903a]: 511 (Gelechia))."
5342,5343,,synonym,,
5342,5344,,synonym,,"A junior subjective synonym of Depressaria cercerisella Chambers, 1872 (Walsingham 1882: 177 (Gelechia))."
5342,5345,,synonym,,"An unjustified emendation of Depressaria cercerisella Chambers, 1872."
5346,5347,,synonym,,
5348,5349,,synonym,,
5351,5352,,synonym,,
5355,5356,,synonym,,
5355,5357,,synonym,,"An unavailable name, attributed to Busck, that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Clarke, 1932."
5359,5360,,synonym,,An incorrect subsequent spelling of Filatima albicostella Clarke.
5361,5362,,synonym,,
5361,5363,,synonym,,"A junior subjective synonym of Gelechia albilorella Zeller, 1873 (Busck [1903a]: 512 (Gelechia))."
5366,5367,,synonym,,
5366,5368,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Busck, 1903c."
5369,5370,,synonym,,
5371,5372,,synonym,,
5371,5373,,synonym,,An incorrect subsequent spelling of Gelechia aulaea Clarke.
5375,5376,,synonym,,
5375,5377,,synonym,,"A junior subjective synonym of Gelechia biforella Busck, 1909 (Hodges 1983: 23 (Filatima)."
5378,5379,,synonym,,
5378,5380,,synonym,,"A junior subjective synonym of Gelechia bigella Busck, 1913 (Busck 1939a: 576 (Filatima))."
5381,5382,,synonym,,
5383,5384,,synonym,,
5385,5386,,synonym,,
5387,5388,,synonym,,
5389,5390,,synonym,,
5392,5393,,synonym,,
5392,5394,,synonym,,An incorrect subsequent spelling of Gelechia demissae Keifer.
5395,5396,,synonym,,
5400,5401,,synonym,,
5402,5403,,synonym,,
5402,5404,,synonym,,An incorrect subsequent spelling of Gelechia fuliginea Meyrick.
5405,5406,,synonym,,
5405,5407,,synonym,,"An unjustified emendation of Gelechia glycyrhizaeella Chambers, 1877."
5405,5408,,synonym,,"A junior subjective synonym of Gelechia glycyrhizaeella Chambers, 1877 (Hodges 1983: 23 (Filatima))."
5405,5409,,synonym,,An incorrect subsequent spelling of Gelechia glycyrhizaeella Chambers.
5411,5412,,synonym,,
5413,5414,,synonym,,
5415,5416,,synonym,,
5417,5418,,synonym,,
5417,5419,,synonym,,"A junior subjective synonym of Gelechia incomptella Herrich-Schäffer, 1854 (Rebel 1901b: 142 (Gelechia))."
5420,5421,,synonym,,
5422,5423,,synonym,,
5422,5424,,synonym,,"A junior subjective synonym of Gelechia isocrossa Meyrick, 1927 (Clarke 1953: 319 (Filatima))."
5427,5428,,synonym,,"An objective replacement name for Gelechia lithodes Walsingham, 1911, a junior primary homonym of Gelechia lithodes Meyrick, 1885."
5427,5429,,synonym,,"A junior primary homonym of Gelechia lithodes Meyrick, 1885; the objective replacement name is Gelechia lapidescens Meyrick, 1916."
5431,5432,,synonym,,
5434,5435,,synonym,,
5436,5437,,synonym,,
5439,5440,,synonym,,
5441,5442,,synonym,,
5443,5444,,synonym,,
5443,5445,,synonym,,An incorrect subsequent spelling of Gelechia nucifer Walsingham.
5447,5448,,synonym,,
5447,5449,,synonym,,"An unjustified emendation of Gelechia obscuroocelella Chambers, 1875."
5447,5450,,synonym,,An incorrect subsequent spelling of Gelechia obscuroocelella Chambers.
5451,5452,,synonym,,
5451,5453,,synonym,,"A junior subjective synonym of Gelechia obscurosuffusella Chambers, 1878 (Meyrick 1925c: 82 with ‘?’ (Gelechia))."
5451,5454,,synonym,,"A junior subjective synonym of Gelechia obscurosuffusella Chambers, 1878 (Hodges 1983: 23 (Filatima))."
5451,5455,,synonym,,"A junior subjective synonym of Gelechia obscurosuffusella Chambers, 1878 (Hodges 1983: 23 (Filatima))."
5457,5458,,synonym,,
5457,5459,,synonym,,"A junior subjective synonym of Gelechia ochreosuffusella Chambers, 1874 (Busck 1939a: 512 (Gelechia))."
5457,5460,,synonym,,An incorrect subsequent spelling of Gelechia ochreosuffusella Chambers.
5457,5461,,synonym,,An incorrect subsequent spelling of Gelechia depressostrigella Chambers.
5457,5462,,synonym,,"A junior subjective synonym of Gelechia ochreosuffusella Chambers, 1874 (Hodges 1983: 23 (Filatima))."
5463,5464,,synonym,,
5463,5465,,synonym,,"A junior subjective synonym of Gelechia ornatifimbriella Clemens, 1864 (Meyrick 1925c: 84 (Gelechia))."
5463,5466,,synonym,,"A junior subjective synonym of Gelechia ornatifimbriella Clemens, 1864 (Hodges 1983: 23 (Filatima))."
5463,5467,,synonym,,An incorrect subsequent spelling of Gelechia unctulella Zeller.
5463,5468,,synonym,,"An unjustified emendation of Gelechia amorphaeella Chambers, 1877."
5463,5469,,synonym,,An incorrect subsequent spelling of Gelechia amorphaeella Chambers.
5470,5471,,synonym,,
5472,5473,,synonym,,
5472,5474,,synonym,,
5476,5477,,synonym,,
5476,5478,,synonym,,"A junior primary homonym of Gelechia confusella Heinemann, 1870; Depressaria persicaeella Murtfeldt, 1900, is the subjective replacement name (Meyrick 1925c: 84)."
5476,5479,,synonym,,"An unjustified emendation of Gelechia persicaeella Murtfeldt, 1900."
5481,5482,,synonym,,"An objective replacement name for Gelechia quadrimaculella Chambers, 1875, a junior primary homonym."
5481,5483,,synonym,,"A junior primary homonym of Gelechia quadrimaculella Chambers, 1874; the objective replacement name is Gelechia pravinominella Chambers, 1878."
5485,5486,,synonym,,
5487,5488,,synonym,,
5487,5489,,synonym,,"A junior subjective synonym of Depressaria pseudacaciella Chambers, 1872 (Busck [1903a]: 514 (Gelechia))."
5487,5490,,synonym,,An incorrect subsequent spelling of Depressaria pseudacaciella Chambers.
5492,5493,,synonym,,
5495,5496,,synonym,,
5497,5498,,synonym,,
5497,5499,,synonym,,"A junior subjective synonym of Gelechia sciocrypta Meyrick, 1936 (Clarke 1969b: 100 (Filatima))."
5497,5500,,synonym,,"A junior subjective synonym of Gelechia sciocrypta Meyrick, 1936 (Clarke 1969b: 100 (Filatima))."
5501,5502,,synonym,,
5501,5503,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Busck, 1903c."
5504,5505,,synonym,,"An objective replacement name for Gelechia albifemorella Clarke, 1932, a junior homonym."
5504,5506,,synonym,,"A junior primary homonym of Gelechia albifemorella E. Hofmann, 1867; the objective replacement name is Gelechia shastaella Gaede, 1937. There is a conflict with regard to the holotype date in the original description and Brown & al. (2004: 11)."
5504,5507,,synonym,,"An unnecessary objective replacement name for Gelechia albifemorella Clarke, 1932."
5504,5508,,synonym,,An incorrect subsequent spelling of Gelechia shastaella Gaede.
5511,5512,,synonym,,
5511,5513,,synonym,,"A junior subjective synonym of Anacampsis spurcella Duponchel, [1843] (Huemer & Karsholt 1999: 162 (Filatima))."
5514,5515,,synonym,,
5514,5516,,synonym,,"A junior subjective synonym of Gelechia striatella Busck, 1903 (Hodges 1983: 23 (Filatima))."
5517,5518,,synonym,,
5519,5520,,synonym,,
5519,5521,,synonym,,An incorrect subsequent spelling of Anacampsis tephritidella Duponchel.
5522,5523,,synonym,,
5529,5530,,synonym,,
5533,5534,,synonym,,
5536,5537,,synonym,,
5541,5542,,synonym,,
5544,5545,,synonym,,
5546,5547,,synonym,,
5546,5548,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Busck, 1903c."
5546,5549,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Busck, 1903c."
5546,5550,,synonym,,"A junior subjective synonym of Gelechia cockerelli Busck, 1903 (Hodges 1966: 54 (Friseria))."
5546,5551,,synonym,,"A junior subjective synonym of Gelechia cockerelli Busck, 1903 (Hodges 1966: 54 (Friseria))."
5546,5552,,synonym,,"A junior subjective synonym of Gelechia cockerelli Busck, 1903 (Hodges 1966: 54 (Friseria))."
5553,5554,,synonym,,
5553,5555,,synonym,,An incorrect subsequent spelling of Gelechia flammulella Walsingham.
5556,5557,,synonym,,
5558,5559,,synonym,,
5558,5560,,synonym,,"An unjustified emendation of Gelechia lacticaput Walsingham, 1911."
5562,5563,,synonym,,
5564,5565,,synonym,,
5567,5568,,synonym,,
5569,5570,,synonym,,
5569,5571,,synonym,,"A junior subjective synonym of Gelechia nundinella Zeller, 1873 (Dyar [1903]: 515)."
5573,5574,,synonym,,
5573,5575,,synonym,,"A junior subjective synonym of Telphusa caelata Meyrick, 1913 (Janse 1958: 17, 67 (Furcaphora))."
5578,5579,,synonym,,
5578,5580,,synonym,,An incorrect subsequent spelling of Gelechia Hübner.
5578,5581,,synonym,,An incorrect subsequent spelling of Gelechia Hübner.
5578,5582,,synonym,,
5578,5583,,synonym,,
5578,5584,,synonym,,
5578,5585,,synonym,,An incorrect subsequent spelling of Oeseis Chambers.
5588,5589,,synonym,,
5588,5590,,synonym,,"A junior subjective synonym of Depressaria albisparsella Chambers, 1872 (Hodges 1983: 21 (Gelechia))."
5588,5591,,synonym,,"An unnecessary objective replacement name for Depressaria albisparsella Chambers, 1872, given as ‘more appropriate’ after the hostplant was known."
5594,5595,,synonym,,"A junior primary homonym of Gelechia anarsiella Chambers, 1877; the objective replacement name is Gelechia allotria Meyrick, 1925."
5597,5598,,synonym,,"A junior subjective synonym of Gelechia anomorcta Meyrick, 1926 (M.M. Omelko 1999b: 124 (Gelechia (Gelechia))."
5600,5601,,synonym,,
5600,5602,,synonym,,"A junior subjective synonym of Tinea asinella Hübner, 1796 (Rebel 1901b: 160 (Nothris))."
5604,5605,,synonym,,
5608,5609,,synonym,,"A junior subjective synonym of Gelechia basipunctella Herrich-Schäffer, 1854 (Sattler 1960a: 25 (Gelechia))."
5608,5610,,synonym,,"A junior subjective synonym of Gelechia basipunctella Herrich-Schäffer, 1854 (Sattler 1960a: 25 (Gelechia))."
5608,5611,,synonym,,An incorrect subsequent spelling of Gelechia basiguttella Heinemann.
5614,5615,,synonym,,
5614,5616,,synonym,,"A junior subjective synonym of Oeseis bianulella Chambers, 1875 (Busck [1903a]: 513 (Gelechia))."
5614,5617,,synonym,,An incorrect subsequent spelling of Gelechia ocellella Chambers.
5614,5618,,synonym,,An incorrect subsequent spelling of Oeseis bianulella Chambers.
5614,5619,,synonym,,"A junior subjective synonym of Oeseis bianulella Chambers, 1875 (Clarke 1953: 320 (Gelechia))."
5620,5621,,synonym,,
5622,5623,,synonym,,"An unjustified emendation of Gelechia capiteochrella Chambers, 1875."
5632,5633,,synonym,,An incorrect subsequent spelling of Gelechia discoanulella Chambers.
5643,5644,,synonym,,
5651,5652,,synonym,,
5651,5653,,synonym,,"A junior subjective synonym of Nothris gracula Meyrick, 1929 (Clarke 1953: 319 (Gelechia))."
5654,5655,,synonym,,
5654,5656,,synonym,,An incorrect subsequent spelling of Parasia griseaella Chambers.
5654,5657,,synonym,,"An incorrect subsequent spelling of Gelechia grisseella Chambers, itself an incorrect subsequent spelling of Parasia griseaella Chambers."
5654,5658,,synonym,,An incorrect subsequent spelling of Parasia griseaella Chambers.
5659,5660,,synonym,,
5659,5661,,synonym,,An incorrect subsequent spelling of Nothris griseella Chambers.
5662,5663,,synonym,,An incorrect subsequent spelling of Gelechia grisseochrella Chambers.
5665,5666,,synonym,,
5665,5667,,synonym,,An incorrect subsequent spelling of Tinea hippophaella Schrank.
5665,5668,,synonym,,"A junior subjective synonym of Tinea hippophaella Schrank, 1802 (Doubleday 1859: 29 (Gelechia))."
5665,5669,,synonym,,"A junior subjective synonym of Tinea hippophaella Schrank, 1802 (Chrétien 1898a: 47 (Gelechia))."
5665,5670,,synonym,,An incorrect subsequent spelling of Tinea hippophaella Schrank.
5672,5673,,synonym,,
5675,5676,,synonym,,An incorrect subsequent spelling of Gelechia jakovlevi Krulikovsky.
5675,5677,,synonym,,"A junior subjective synonym of Gelechia jakovlevi Krulikovsky, 1905 (Ivinskis & Piskunov 1976: 78 (Gelechia), Piskunov 1977b: 87 (Gelechia))."
5682,5683,,synonym,,
5689,5690,,synonym,,
5693,5694,,synonym,,
5693,5695,,synonym,,"A junior subjective synonym of Nothris nervosella Zerny, 1927 (Amsel 1955b: 60 (Nothris)). (Earlier syn ? valid sp. in Lhomme)"
5696,5697,,synonym,,
5696,5698,,synonym,,"A junior subjective synonym of Recurvaria nigra Haworth, 1828 (Douglas 1849: 196 (Gelechia))."
5700,5701,,synonym,,"An unnecessary objective replacement name for Gelechia obscurella Chambers, 1872."
5702,5703,,synonym,,An incorrect subsequent spelling of Gelechia ocherfuscella Chambers.
5702,5704,,synonym,,"An unjustified emendation of Gelechia ocherfuscella Chambers, 1875."
5708,5709,,synonym,,An incorrect subsequent spelling of Gelechia palpialbella Chambers.
5711,5712,,synonym,,
5718,5719,,synonym,,An incorrect subsequent spelling of Gelechia repetitrix Meyrick.
5721,5722,,synonym,,
5721,5723,,synonym,,"A junior subjective synonym of Tinea rhombella [Denis & Schiffermüller], 1775 (Werneburg 1859: 73 (Tinea), Benander 1961: 246 (Gelechia))."
5721,5724,,synonym,,"An unavailable name first published as a junior synonym of Tinea rhombella [Denis & Schiffermüller] and not subsequently made nomenclaturally available (Code (Edn 4), Article 11.6)."
5721,5725,,synonym,,"An unjustified emendation of Tinea rhombella [Denis & Schiffermüller], 1775."
5721,5726,,synonym,,An unavailable infrasubspecific name.
5727,5728,,synonym,,An incorrect subsequent spelling of Gelechia rhombelliformis Staudinger.
5729,5730,,synonym,,"An unjustified emendation of Gelechia ribesella Chambers, 1875."
5731,5732,,synonym,,
5733,5734,,synonym,,
5733,5735,,synonym,,"A junior subjective synonym of Ypsolophus (Ypsolophus) sabinellus Zeller, 1839 (Sattler 1960a: 22 (Gelechia sabinellus subsp.))."
5733,5736,,synonym,,"A junior subjective synonym of Ypsolophus (Ypsolophus) sabinellus Zeller, 1839 (Hackman 1955: 228 (Nothris sabinellus subsp.))."
5733,5737,,synonym,,"A junior subjective synonym of Ypsolophus (Ypsolophus) sabinellus Zeller, 1839 (Hackman 1955: 228 (Nothris hoffmanniella subsp.), Krogerus & al. 1971: 20 (Gelechia))."
5740,5741,,synonym,,An incorrect (of a multiple) original spelling.
5740,5742,,synonym,,"An unavailable name that was attributed to Metzner but does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Herrich-Schäffer, 1854."
5740,5743,,synonym,,"A junior subjective synonym of Gelechia scotinella Herrich-Schäffer, 1854 (Sattler 1968: 117 (Gelechia))."
5740,5744,,synonym,,"A junior subjective synonym of Gelechia scotinella Herrich-Schäffer, 1854 (Huemer & Karsholt 1999: 107 (Gelechia))."
5740,5745,,synonym,,"A junior subjective synonym of Gelechia scotinella Herrich-Schäffer, 1854 (Rebel 1901b: 143 with ‘?‘(Gelechia))."
5740,5746,,synonym,,"A junior subjective synonym of Gelechia scotinella Herrich-Schäffer, 1854 (Huemer & Karsholt 1999: 107 (Gelechia))."
5740,5747,,synonym,,"A junior subjective synonym of Gelechia scotinella Herrich-Schäffer, 1854 (Povolný 1964a: 54 (Gelechia))."
5740,5748,,synonym,,An incorrect subsequent spelling of Lita baueri Rebel.
5749,5750,,synonym,,
5752,5753,,synonym,,
5752,5754,,synonym,,"A junior subjective synonym of Nothris senticetella Staudinger, 1859 (Sattler 1960a: 20 (Gelechia))."
5752,5755,,synonym,,"A junior subjective synonym of Nothris senticetella Staudinger, 1859 (Sattler 1960a: 20 (Gelechia))."
5752,5756,,synonym,,An incorrect subsequent spelling of Nothris senticetella Staudinger.
5752,5757,,synonym,,"A junior subjective synonym of Nothris senticetella Staudinger, 1859 (Povolný 1964a: 54, pl. 2, fig. 6 (Gelechia))."
5752,5758,,synonym,,An unavailable infrasubspecific name.
5752,5759,,synonym,,
5761,5762,,synonym,,An incorrect subsequent spelling of Gelechia sestertiella Herrich-Schäffer.
5765,5766,,synonym,,
5765,5767,,synonym,,"A junior subjective synonym of Tinea sororculella Hübner, [1817] (Douglas 1849: 178 (Gelechia))."
5774,5775,,synonym,,An incorrect subsequent spelling of Gelechia thoracestrigella Chambers.
5776,5777,,synonym,,
5778,5779,,synonym,,
5782,5783,,synonym,,
5782,5784,,synonym,,"An incorrect subsequent spelling of Scrobipalpa trychnophylla Janse, 1960."
5786,5787,,synonym,,
5786,5788,,synonym,,
5786,5789,,synonym,,"A junior subjective synonym of Tinea turpella [Denis & Schiffermüller], 1775 ()."
5786,5790,,synonym,,"A junior subjective synonym of Tinea turpella [Denis & Schiffermüller], 1775 (Herrich-Schäffer 1854: 182 (Gelechia))."
5786,5791,,synonym,,"A junior subjective synonym of Tinea turpella [Denis & Schiffermüller], 1775 (Heinemann 1870: 195 (Gelechia pinguinella ‘?’))."
5799,5800,,synonym,,
5801,5802,,synonym,,An incorrect subsequent spelling of Gladiovalva Sattler.
5804,5805,,synonym,,
5808,5809,,synonym,,
5811,5812,,synonym,,"An unjustified emendation of Glauce pectenalaeella Chambers, 1875."
5813,5814,,synonym,,An incorrect subsequent spelling of Gnorimoschema Busck.
5813,5815,,synonym,,An incorrect subsequent spelling of Gnorimoschema Busck.
5813,5816,,synonym,,An incorrect subsequent spelling of Gnorimoschema Busck.
5813,5817,,synonym,,"A junior subjective synonym of Gnorimoschema Busck, 1900 (Sattler 1968: 118)."
5813,5818,,synonym,,"A junior subjective synonym of Gnorimoschema Busck, 1900 (Hodges 1983: 22)."
5813,5819,,synonym,,An incorrect subsequent spelling of Lerupsia Riedl.
5813,5820,,synonym,,An incorrect subsequent spelling of Neoschema Povolný.
5822,5823,,synonym,,
5822,5824,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Povolný, 1967."
5827,5828,,synonym,,
5827,5829,,synonym,,An incorrect subsequent spelling of Gelechia albimarginella Chambers.
5831,5832,,synonym,,
5831,5833,,synonym,,An incorrect subsequent spelling of Gelechia ambrosiaeella Chambers.
5831,5834,,synonym,,"An unjustified emendation of Gelechia ambrosiaeella Chambers, 1875."
5838,5839,,synonym,,"An unjustified emendation of Gnorimoschema baccharisella Busck, 1903."
5846,5847,,synonym,,"An objective replacement name for Gelechia detersella Clemens, 1860, a junior primary homonym."
5846,5848,,synonym,,"A junior primary homonym of Gelechia detersella Zeller, 1847; the objective replacement name is Gelechia brackenridgella Busck, [1903]."
